id,type,properties,geometry,country
4982,Feature,"{'id': '46322', 'modern': 'Vall de Maria', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.56942, 41.58534]}",['ES']
4983,Feature,"{'id': '46324', 'modern': 'Horta Nova', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.54541, 41.58802]}",['ES']
4984,Feature,"{'id': '46327', 'modern': 'El Morrell', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.48798, 41.55239]}",['ES']
4985,Feature,"{'id': '46328', 'modern': 'Veinat de Mata', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.46896, 41.55475]}",['ES']
4986,Feature,"{'id': '46329', 'modern': 'Sant Martí de Mata', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.45886, 41.57299]}",['ES']
4987,Feature,"{'id': '46331', 'modern': 'Figuera Major', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.43719, 41.56056]}",['ES']
4988,Feature,"{'id': '46332', 'modern': 'Les Piques', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.43333, 41.55727]}",['ES']
4989,Feature,"{'id': '46333', 'modern': 'Torre de Cogoll', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.43261, 41.54219]}",['ES']
4990,Feature,"{'id': '46351', 'modern': 'La Salut', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.12319, 41.56349]}",['ES']
4991,Feature,"{'id': '46357', 'modern': 'Santa Maria de Sales', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.02927, 41.32415]}",['ES']
4992,Feature,"{'id': '46360', 'modern': 'Cornellà', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.07014, 41.35516]}",['ES']
4993,Feature,"{'id': '46361', 'modern': 'Ermita de la Mare de Déu del Bon Viatge', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.05614, 41.36687]}",['ES']
4994,Feature,"{'id': '46363', 'modern': 'Santa Eulàlia de Provençana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.11874, 41.36499]}",['ES']
4995,Feature,"{'id': '46366', 'modern': 'Can Batllori', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.13307, 41.39104]}",['ES']
4996,Feature,"{'id': '46367', 'modern': 'Pedralbes', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.1116, 41.39499]}",['ES']
4997,Feature,"{'id': '46368', 'modern': 'Can Modolell', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.07611, 41.37921]}",['ES']
4998,Feature,"{'id': '46369', 'modern': 'La Torreblanca', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.06085, 41.37944]}",['ES']
4999,Feature,"{'id': '46371', 'modern': 'Ca la Còrdia', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.02899, 41.40341]}",['ES']
5000,Feature,"{'id': '46374', 'modern': 'Sant Vicenç dels Horts', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [2.009, 41.39217]}",['ES']
5001,Feature,"{'id': '46377', 'modern': 'Can Pedrerol de Baix', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.99237, 41.44571]}",['ES']
5002,Feature,"{'id': '46378', 'modern': 'Vinya de Can Sunyer', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.95361, 41.45589]}",['ES']
5003,Feature,"{'id': '46379', 'modern': 'Sant Hilari', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.9117, 41.52081]}",['ES']
5004,Feature,"{'id': '46381', 'modern': 'Can Bas I', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.7525, 41.4103]}",['ES']
5005,Feature,"{'id': '46383', 'modern': 'Sant Valentí', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.68333, 41.36667]}",['ES']
5006,Feature,"{'id': '46389', 'modern': 'El Vilarenc', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.57109, 41.19153]}",['ES']
5007,Feature,"{'id': '46390', 'modern': 'Cubelles', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.6725, 41.2079]}",['ES']
5008,Feature,"{'id': '46393', 'modern': 'Els Antigons', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.41133, 41.15268]}",['ES']
5009,Feature,"{'id': '46398', 'modern': 'El Burguet', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.17563, 41.23104]}",['ES']
5010,Feature,"{'id': '46404', 'modern': 'Milmanda', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.07628, 41.39745]}",['ES']
5011,Feature,"{'id': '46406', 'modern': 'Granja Mitjana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 2000, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.06865, 41.37514]}",['ES']
5012,Feature,"{'id': '46409', 'modern': 'Pedrenya', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.23562, 41.45527]}",['ES']
5013,Feature,"{'id': '46419', 'modern': 'El Vilet', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.06027, 41.55901]}",['ES']
5014,Feature,"{'id': '46420', 'modern': 'Estinclells B', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.09632, 41.59619]}",['ES']
5015,Feature,"{'id': '46423', 'modern': 'Vilagrassa', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.10977, 41.64941]}",['ES']
5016,Feature,"{'id': '46427', 'modern': 'Els Vilassos', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.27166, 41.73041]}",['ES']
5017,Feature,"{'id': '46432', 'modern': 'El Reguer', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.13976, 41.77164]}",['ES']
5018,Feature,"{'id': '46435', 'modern': 'Torre Moles', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.82094, 41.8284]}",['ES']
5019,Feature,"{'id': '46436', 'modern': 'Hostal Nou', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.8217, 41.78754]}",['ES']
5020,Feature,"{'id': '46437', 'modern': 'Bonany', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.78522, 41.75817]}",['ES']
5021,Feature,"{'id': '46443', 'modern': 'La Tossa de Dalt', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.6127, 41.69977]}",['ES']
5022,Feature,"{'id': '46444', 'modern': 'Cantaperdius', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.83192, 41.67665]}",['ES']
5023,Feature,"{'id': '46446', 'modern': 'Vilot', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.93165, 41.66462]}",['ES']
5024,Feature,"{'id': '46450', 'modern': 'Bassa Roja', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.60552, 41.50508]}",['ES']
5025,Feature,"{'id': '46452', 'modern': 'Mas del Notari', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.49085, 41.49683]}",['ES']
5026,Feature,"{'id': '46453', 'modern': 'Mas dels Mequinensans', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.42741, 41.52214]}",['ES']
5027,Feature,"{'id': '46454', 'modern': 'Els Vilans', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.44602, 41.46572]}",['ES']
5028,Feature,"{'id': '46467', 'modern': ""Mas d'en Bosch"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.20104, 41.15707]}",['ES']
5029,Feature,"{'id': '46468', 'modern': 'Mas dels Frares', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.19815, 41.14628]}",['ES']
5030,Feature,"{'id': '46469', 'modern': 'Mas Sardà', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.22663, 41.17905]}",['ES']
5031,Feature,"{'id': '46470', 'modern': 'Mas Garrut', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.23748, 41.16779]}",['ES']
5032,Feature,"{'id': '46480', 'modern': 'Ferran', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.35626, 41.14305]}",['ES']
5033,Feature,"{'id': '46481', 'modern': 'Vil·la davant de l´Església', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.37602, 41.14269]}",['ES']
5034,Feature,"{'id': '46482', 'modern': 'Mas dels Canonges', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.20875, 41.10484]}",['ES']
5035,Feature,"{'id': '46483', 'modern': 'La Pineda', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.18955, 41.09072]}",['ES']
5036,Feature,"{'id': '46485', 'modern': ""Mas d'en Gras"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.13979, 41.10314]}",['ES']
5037,Feature,"{'id': '46486', 'modern': 'El Cap de Sant Pere', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.11136, 41.07607]}",['ES']
5038,Feature,"{'id': '46493', 'modern': 'El Barrugat', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.50976, 40.8798]}",['ES']
5039,Feature,"{'id': '46494', 'modern': 'Mas del Catxorro', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.52397, 40.97995]}",['ES']
5040,Feature,"{'id': '46501', 'modern': 'La Colomina', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.88316, 42.18636]}",['ES']
5041,Feature,"{'id': '46503', 'modern': ""Sant Romà d'Abella"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [1.04785, 42.14209]}",['ES']
5042,Feature,"{'id': '46533', 'modern': 'Can Jofresa', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.02277, 41.5458]}",['ES']
5043,Feature,"{'id': '46563', 'modern': 'Santa Maria Bell-Lloc', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '14', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [2.97779, 41.83994]}",['ES']
5044,Feature,"{'id': '17811', 'modern': 'Ermelosche Heide', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [5.69153, 52.28394]}",['NL']
5045,Feature,"{'id': '18181', 'modern': 'Kalkriese', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 300}","{'type': 'Point', 'coordinates': [8.12956, 52.40682]}",['DE']
5046,Feature,"{'id': '18684', 'modern': 'Barkhausen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': -12, 'endyear': 16}","{'type': 'Point', 'coordinates': [8.9112615, 52.2569287]}",['DE']
5047,Feature,"{'id': '19197', 'modern': 'Dangstetten', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': -15, 'endyear': -9}","{'type': 'Point', 'coordinates': [8.310833, 47.588889]}",['DE']
5048,Feature,"{'id': '26354', 'modern': 'Weisenau', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [8.299946, 49.969509]}",['DE']
5049,Feature,"{'id': '20724', 'modern': 'Geinsheim', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 200, 'startyear': 20, 'endyear': 110}","{'type': 'Point', 'coordinates': [8.37, 49.87]}",['DE']
5050,Feature,"{'id': '20732', 'modern': 'Oppidum dit Camp de Saint-Evroult', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [0.047917, 48.355278]}",['FR']
5051,Feature,"{'id': '20782', 'modern': 'La Lande-de-Goult', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-0.063813, 48.603292]}",['FR']
5052,Feature,"{'id': '20815', 'modern': 'Le Camp de César', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-0.887803555603, 45.6837840558]}",['FR']
5053,Feature,"{'id': '21012', 'modern': 'Bois des Cotes', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [2.473622, 49.361755]}",['FR']
5054,Feature,"{'id': '21015', 'modern': 'Le Bas de la Courbe', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-0.18818, 48.74478]}",['FR']
5055,Feature,"{'id': '21016', 'modern': 'Le Haut du Château', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-0.19803, 48.73998]}",['FR']
5056,Feature,"{'id': '24999', 'modern': 'Hermeskeil', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': -53, 'endyear': -51}","{'type': 'Point', 'coordinates': [6.964351, 49.659602]}",['DE']
5057,Feature,"{'id': '25312', 'modern': 'Cardean Camp', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.143361, 56.602555]}",['GB']
5058,Feature,"{'id': '25315', 'modern': 'Stracathro Camp', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.633792, 56.780447]}",['GB']
5059,Feature,"{'id': '25320', 'modern': 'Inveresk', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.044467, 55.927008]}",['GB']
5060,Feature,"{'id': '25321', 'modern': 'Inveresk', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.045076, 55.929429]}",['GB']
5061,Feature,"{'id': '25322', 'modern': 'Dalkeith', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.048742, 55.911068]}",['GB']
5062,Feature,"{'id': '25387', 'modern': 'Durno', 'latin': 'Mons Graupius?', 'greek': '', 'ancient': 1, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.502444, 57.334146]}",['GB']
5063,Feature,"{'id': '25326', 'modern': 'Raedykes', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.263377, 57.002682]}",['GB']
5064,Feature,"{'id': '25327', 'modern': 'Normandykes', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.282605, 57.085105]}",['GB']
5065,Feature,"{'id': '25328', 'modern': 'Kintore', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.353854, 57.236307]}",['GB']
5066,Feature,"{'id': '25358', 'modern': 'Battledykes', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.884724, 56.688027]}",['GB']
5067,Feature,"{'id': '25374', 'modern': 'Castlecraig', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.39328, 55.686057]}",['GB']
5068,Feature,"{'id': '25381', 'modern': 'Callander', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.241728, 56.241669]}",['GB']
5069,Feature,"{'id': '25384', 'modern': 'Glenluce', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.809799, 54.87164]}",['GB']
5070,Feature,"{'id': '25389', 'modern': 'Gilnockie', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.958367, 55.103616]}",['GB']
5071,Feature,"{'id': '25404', 'modern': 'Channelkirk', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.838626, 55.781853]}",['GB']
5072,Feature,"{'id': '25405', 'modern': 'Pathhead', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.966565, 55.861692]}",['GB']
5073,Feature,"{'id': '25406', 'modern': 'St Leonards', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.722329, 55.700825]}",['GB']
5074,Feature,"{'id': '39173', 'modern': 'Quatt', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-2.38705, 52.497971]}",['GB']
5075,Feature,"{'id': '25461', 'modern': 'Buttercrambe Moor', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-0.909103, 54.003622]}",['GB']
5076,Feature,"{'id': '25555', 'modern': 'Shurnock', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-1.960122, 52.240251]}",['GB']
5077,Feature,"{'id': '26196', 'modern': 'Trefal', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.437171, 52.302265]}",['GB']
5078,Feature,"{'id': '26197', 'modern': 'Cwm Nant', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.4909, 52.334326]}",['GB']
5079,Feature,"{'id': '39161', 'modern': 'Derwydd-bach Farm', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.270286, 52.983971]}",['GB']
5080,Feature,"{'id': '26213', 'modern': 'Penrhos', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.428209, 52.973151]}",['GB']
5081,Feature,"{'id': '26219', 'modern': 'Llyn Pen-y-Gwryd', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '15', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.001918, 53.081012]}",['GB']
